,date,Tavg,RH_avg,RR,ddd_x,ff_avg,station_name,flood
5555,2016-12-01,28.3,70.0,1.0,250.0,4.0,Halim Perdana Kusuma Jakarta,0
5556,2016-12-02,25.2,92.0,11.6,240.0,4.0,Halim Perdana Kusuma Jakarta,0
5557,2016-12-03,28.3,74.0,0.6,270.0,4.0,Halim Perdana Kusuma Jakarta,0
5558,2016-12-04,24.9,84.0,3.0,260.0,5.0,Halim Perdana Kusuma Jakarta,0
5559,2016-12-05,25.2,86.0,1.2,240.0,5.0,Halim Perdana Kusuma Jakarta,0
5560,2016-12-06,27.3,75.0,1.4,240.0,3.0,Halim Perdana Kusuma Jakarta,0
5561,2016-12-07,27.7,78.0,1.4,210.0,2.0,Halim Perdana Kusuma Jakarta,0
5562,2016-12-08,27.3,79.0,37.8,270.0,3.0,Halim Perdana Kusuma Jakarta,0
5563,2016-12-09,28.3,75.0,1.4,250.0,3.0,Halim Perdana Kusuma Jakarta,0
5564,2016-12-10,28.9,69.0,0.2,160.0,4.0,Halim Perdana Kusuma Jakarta,0
5565,2016-12-11,27.8,78.0,25.4,250.0,2.0,Halim Perdana Kusuma Jakarta,0
5566,2016-12-12,27.3,76.0,1.4,240.0,3.0,Halim Perdana Kusuma Jakarta,0
5567,2016-12-13,28.1,75.0,1.4,240.0,3.0,Halim Perdana Kusuma Jakarta,0
5568,2016-12-14,26.7,85.0,29.2,260.0,2.0,Halim Perdana Kusuma Jakarta,0
5569,2016-12-15,27.8,74.0,1.4,270.0,4.0,Halim Perdana Kusuma Jakarta,0
5570,2016-12-16,28.5,70.0,1.4,250.0,4.0,Halim Perdana Kusuma Jakarta,0
5571,2016-12-17,26.5,87.0,5.8,260.0,3.0,Halim Perdana Kusuma Jakarta,0
5572,2016-12-18,27.5,76.0,13.2,240.0,4.0,Halim Perdana Kusuma Jakarta,0
5573,2016-12-19,27.9,77.0,1.4,250.0,5.0,Halim Perdana Kusuma Jakarta,0
5574,2016-12-20,28.8,72.0,1.4,270.0,6.0,Halim Perdana Kusuma Jakarta,0
5575,2016-12-21,28.9,73.0,1.4,240.0,5.0,Halim Perdana Kusuma Jakarta,0
5576,2016-12-22,27.5,76.0,0.6,260.0,6.0,Halim Perdana Kusuma Jakarta,0
5577,2016-12-23,28.6,74.0,1.4,270.0,5.0,Halim Perdana Kusuma Jakarta,0
5578,2016-12-24,28.4,74.0,1.4,250.0,5.0,Halim Perdana Kusuma Jakarta,0
5579,2016-12-25,28.2,72.0,0.4,260.0,3.0,Halim Perdana Kusuma Jakarta,0
5580,2016-12-26,28.6,73.0,2.6,260.0,4.0,Halim Perdana Kusuma Jakarta,0
5581,2016-12-27,27.5,73.0,1.4,250.0,4.0,Halim Perdana Kusuma Jakarta,0
5582,2016-12-28,28.6,70.0,0.8,260.0,4.0,Halim Perdana Kusuma Jakarta,0
5583,2016-12-29,27.6,79.0,1.4,320.0,2.0,Halim Perdana Kusuma Jakarta,0
5584,2016-12-30,27.3,82.0,2.2,360.0,1.0,Halim Perdana Kusuma Jakarta,0
5585,2016-12-31,29.1,71.0,1.4,270.0,2.0,Halim Perdana Kusuma Jakarta,0
5586,2017-01-01,29.5,70.0,1.4,270.0,2.0,Halim Perdana Kusuma Jakarta,0
5587,2017-01-02,29.7,64.0,1.4,230.0,2.0,Halim Perdana Kusuma Jakarta,0
5588,2017-01-03,29.4,68.0,12.0,240.0,2.0,Halim Perdana Kusuma Jakarta,0
5589,2017-01-04,26.2,84.0,11.8,260.0,2.0,Halim Perdana Kusuma Jakarta,0
5590,2017-01-05,27.5,82.0,38.4,200.0,2.0,Halim Perdana Kusuma Jakarta,0
5591,2017-01-06,27.7,83.0,1.2,260.0,2.0,Halim Perdana Kusuma Jakarta,0
5592,2017-01-07,28.5,71.0,1.4,260.0,2.0,Halim Perdana Kusuma Jakarta,0
5593,2017-01-08,27.9,74.0,0.2,310.0,2.0,Halim Perdana Kusuma Jakarta,0
5594,2017-01-09,25.8,85.0,9.4,170.0,2.0,Halim Perdana Kusuma Jakarta,0
5595,2017-01-10,27.7,82.0,43.0,360.0,2.0,Halim Perdana Kusuma Jakarta,0
5596,2017-01-11,27.0,85.0,3.2,240.0,2.0,Halim Perdana Kusuma Jakarta,1
5597,2017-01-12,27.7,78.0,1.4,250.0,2.0,Halim Perdana Kusuma Jakarta,0
5598,2017-01-13,27.8,74.0,1.4,250.0,2.0,Halim Perdana Kusuma Jakarta,0
5599,2017-01-14,26.6,77.0,3.4,250.0,2.0,Halim Perdana Kusuma Jakarta,0
5600,2017-01-15,27.3,76.0,5.0,270.0,2.0,Halim Perdana Kusuma Jakarta,0
5601,2017-01-16,26.5,83.0,0.4,250.0,2.0,Halim Perdana Kusuma Jakarta,0
5602,2017-01-17,26.6,80.0,2.6,250.0,2.0,Halim Perdana Kusuma Jakarta,0
5603,2017-01-18,28.3,69.0,1.4,270.0,5.0,Halim Perdana Kusuma Jakarta,0
5604,2017-01-19,28.3,68.0,1.4,250.0,6.0,Halim Perdana Kusuma Jakarta,0
5605,2017-01-20,28.8,63.0,1.4,250.0,4.0,Halim Perdana Kusuma Jakarta,0
5606,2017-01-21,28.6,76.0,1.4,260.0,2.0,Halim Perdana Kusuma Jakarta,0
5607,2017-01-22,28.8,77.0,1.4,270.0,3.0,Halim Perdana Kusuma Jakarta,0
5608,2017-01-23,29.1,69.0,1.4,250.0,4.0,Halim Perdana Kusuma Jakarta,0
5609,2017-01-24,28.0,76.0,8.8,250.0,4.0,Halim Perdana Kusuma Jakarta,0
5610,2017-01-25,28.8,68.0,7.2,250.0,3.0,Halim Perdana Kusuma Jakarta,0
5611,2017-01-26,27.1,81.0,0.2,260.0,2.0,Halim Perdana Kusuma Jakarta,0
5612,2017-01-27,27.1,82.0,26.8,280.0,3.0,Halim Perdana Kusuma Jakarta,0
5613,2017-01-28,26.3,87.0,26.4,250.0,2.0,Halim Perdana Kusuma Jakarta,0
5614,2017-01-29,26.3,82.0,1.0,240.0,3.0,Halim Perdana Kusuma Jakarta,0
5615,2017-01-30,26.7,80.0,1.4,240.0,3.0,Halim Perdana Kusuma Jakarta,0
5616,2017-01-31,26.6,82.0,13.0,250.0,1.0,Halim Perdana Kusuma Jakarta,0
5617,2017-02-01,25.6,91.0,13.2,250.0,2.0,Halim Perdana Kusuma Jakarta,0
5618,2017-02-02,26.1,83.0,1.8,250.0,3.0,Halim Perdana Kusuma Jakarta,0
5619,2017-02-03,25.7,80.0,9.0,250.0,4.0,Halim Perdana Kusuma Jakarta,0
5620,2017-02-04,26.4,82.0,0.6,240.0,5.0,Halim Perdana Kusuma Jakarta,0
5621,2017-02-05,27.5,77.0,0.4,260.0,5.0,Halim Perdana Kusuma Jakarta,0
5622,2017-02-06,27.1,77.0,5.2,250.0,4.0,Halim Perdana Kusuma Jakarta,0
5623,2017-02-07,27.9,74.0,0.2,230.0,4.0,Halim Perdana Kusuma Jakarta,0
5624,2017-02-08,27.5,76.0,1.4,250.0,4.0,Halim Perdana Kusuma Jakarta,0
5625,2017-02-09,25.7,86.0,21.0,230.0,4.0,Halim Perdana Kusuma Jakarta,0
5626,2017-02-10,25.5,89.0,22.0,210.0,2.0,Halim Perdana Kusuma Jakarta,0
5627,2017-02-11,25.2,91.0,22.6,320.0,2.0,Halim Perdana Kusuma Jakarta,1
5628,2017-02-12,25.9,90.0,16.8,350.0,2.0,Halim Perdana Kusuma Jakarta,1
5629,2017-02-13,27.1,84.0,45.6,300.0,2.0,Halim Perdana Kusuma Jakarta,1
5630,2017-02-14,25.9,88.0,19.4,270.0,3.0,Halim Perdana Kusuma Jakarta,1
5631,2017-02-15,26.4,84.0,15.6,350.0,2.0,Halim Perdana Kusuma Jakarta,1
5632,2017-02-16,26.4,85.0,3.4,350.0,2.0,Halim Perdana Kusuma Jakarta,1
5633,2017-02-17,26.9,82.0,1.4,350.0,2.0,Halim Perdana Kusuma Jakarta,1
5634,2017-02-18,26.0,90.0,15.0,270.0,1.0,Halim Perdana Kusuma Jakarta,0
5635,2017-02-19,25.7,94.0,63.0,180.0,1.0,Halim Perdana Kusuma Jakarta,1
5636,2017-02-20,25.5,96.0,136.3,290.0,2.0,Halim Perdana Kusuma Jakarta,1
5637,2017-02-21,25.7,88.0,6.0,250.0,1.0,Halim Perdana Kusuma Jakarta,1
5638,2017-02-22,26.7,87.0,25.4,360.0,2.0,Halim Perdana Kusuma Jakarta,1
5639,2017-02-23,26.8,84.0,0.4,360.0,2.0,Halim Perdana Kusuma Jakarta,1
5640,2017-02-24,27.6,82.0,0.2,360.0,2.0,Halim Perdana Kusuma Jakarta,1
5641,2017-02-25,26.8,82.0,15.4,340.0,2.0,Halim Perdana Kusuma Jakarta,1
5642,2017-02-26,27.2,82.0,5.7,20.0,2.0,Halim Perdana Kusuma Jakarta,1
5643,2017-02-27,26.7,85.0,0.4,220.0,1.0,Halim Perdana Kusuma Jakarta,1
5644,2017-02-28,27.2,82.0,1.4,250.0,2.0,Halim Perdana Kusuma Jakarta,1
5645,2017-03-01,26.8,84.0,29.0,230.0,2.0,Halim Perdana Kusuma Jakarta,1
5646,2017-03-02,26.3,87.0,42.0,200.0,1.0,Halim Perdana Kusuma Jakarta,1
5647,2017-03-03,26.7,90.0,6.6,220.0,1.0,Halim Perdana Kusuma Jakarta,1
5648,2017-03-04,26.7,82.0,11.3,200.0,2.0,Halim Perdana Kusuma Jakarta,0
5649,2017-03-05,27.7,81.0,1.4,360.0,2.0,Halim Perdana Kusuma Jakarta,0
5650,2017-03-06,27.0,85.0,22.6,300.0,2.0,Halim Perdana Kusuma Jakarta,0
5651,2017-03-07,26.4,85.0,41.8,330.0,1.0,Halim Perdana Kusuma Jakarta,0
5652,2017-03-08,27.6,80.0,1.4,340.0,2.0,Halim Perdana Kusuma Jakarta,1
5653,2017-03-09,26.6,82.0,2.4,220.0,1.0,Halim Perdana Kusuma Jakarta,1
5654,2017-03-10,27.0,84.0,1.4,360.0,2.0,Halim Perdana Kusuma Jakarta,0
5655,2017-03-11,26.9,81.0,1.4,180.0,2.0,Halim Perdana Kusuma Jakarta,0
5656,2017-03-12,28.1,77.0,1.4,260.0,3.0,Halim Perdana Kusuma Jakarta,0
5657,2017-03-13,28.9,66.0,1.4,250.0,3.0,Halim Perdana Kusuma Jakarta,0
5658,2017-03-14,29.1,70.0,1.4,200.0,3.0,Halim Perdana Kusuma Jakarta,0
5659,2017-03-15,28.8,70.0,1.4,270.0,3.0,Halim Perdana Kusuma Jakarta,0
5660,2017-03-16,27.4,80.0,1.4,170.0,2.0,Halim Perdana Kusuma Jakarta,0
5661,2017-03-17,27.2,85.0,4.8,40.0,1.0,Halim Perdana Kusuma Jakarta,0
5662,2017-03-18,25.5,89.0,19.0,250.0,2.0,Halim Perdana Kusuma Jakarta,1
5663,2017-03-19,27.1,81.0,1.4,210.0,3.0,Halim Perdana Kusuma Jakarta,1
5664,2017-03-20,27.4,81.0,10.6,250.0,2.0,Halim Perdana Kusuma Jakarta,0
5665,2017-03-21,27.5,82.0,26.0,300.0,2.0,Halim Perdana Kusuma Jakarta,0
5666,2017-03-22,26.7,85.0,38.6,240.0,2.0,Halim Perdana Kusuma Jakarta,0
5667,2017-03-23,25.0,89.0,7.6,10.0,1.0,Halim Perdana Kusuma Jakarta,1
5668,2017-03-24,28.1,80.0,1.4,350.0,2.0,Halim Perdana Kusuma Jakarta,0
5669,2017-03-25,27.5,84.0,3.6,210.0,1.0,Halim Perdana Kusuma Jakarta,0
5670,2017-03-26,27.6,87.0,21.6,320.0,2.0,Halim Perdana Kusuma Jakarta,0
5671,2017-03-27,26.5,84.0,6.4,240.0,1.0,Halim Perdana Kusuma Jakarta,0
5672,2017-03-28,27.0,82.0,42.2,360.0,1.0,Halim Perdana Kusuma Jakarta,0
5673,2017-03-29,27.9,79.0,1.4,200.0,2.0,Halim Perdana Kusuma Jakarta,0
5674,2017-03-30,28.4,71.0,1.4,280.0,3.0,Halim Perdana Kusuma Jakarta,0
5675,2017-03-31,26.7,82.0,1.4,240.0,2.0,Halim Perdana Kusuma Jakarta,0
5676,2017-04-01,26.7,84.0,29.3,140.0,2.0,Halim Perdana Kusuma Jakarta,1
5677,2017-04-02,26.8,87.0,42.0,310.0,2.0,Halim Perdana Kusuma Jakarta,1
5678,2017-04-03,27.2,82.0,6.6,20.0,2.0,Halim Perdana Kusuma Jakarta,0
5679,2017-04-04,26.7,86.0,11.3,360.0,2.0,Halim Perdana Kusuma Jakarta,0
5680,2017-04-05,27.7,78.0,1.4,250.0,4.0,Halim Perdana Kusuma Jakarta,0
5681,2017-04-06,28.1,76.0,22.6,260.0,5.0,Halim Perdana Kusuma Jakarta,0
5682,2017-04-07,27.8,76.0,41.8,250.0,4.0,Halim Perdana Kusuma Jakarta,0
5683,2017-04-08,26.9,78.0,1.4,240.0,2.0,Halim Perdana Kusuma Jakarta,0
5684,2017-04-09,28.6,72.0,2.4,270.0,3.0,Halim Perdana Kusuma Jakarta,0
5685,2017-04-10,28.0,80.0,1.4,180.0,2.0,Halim Perdana Kusuma Jakarta,0
5686,2017-04-11,24.4,89.0,1.4,270.0,2.0,Halim Perdana Kusuma Jakarta,1
5687,2017-04-12,28.0,76.0,1.4,20.0,2.0,Halim Perdana Kusuma Jakarta,1
5688,2017-04-13,27.9,83.0,1.4,30.0,2.0,Halim Perdana Kusuma Jakarta,1
5689,2017-04-14,27.8,80.0,1.4,30.0,2.0,Halim Perdana Kusuma Jakarta,1
5690,2017-04-15,27.5,82.0,1.4,360.0,2.0,Halim Perdana Kusuma Jakarta,0
5691,2017-04-16,27.7,80.0,1.4,360.0,1.0,Halim Perdana Kusuma Jakarta,0
5692,2017-04-17,28.3,78.0,4.8,360.0,2.0,Halim Perdana Kusuma Jakarta,0
5693,2017-04-18,26.0,89.0,19.0,50.0,1.0,Halim Perdana Kusuma Jakarta,0
5694,2017-04-19,26.6,86.0,1.4,20.0,2.0,Halim Perdana Kusuma Jakarta,1
5695,2017-04-20,28.3,72.0,1.4,70.0,2.0,Halim Perdana Kusuma Jakarta,1
5696,2017-04-21,27.0,84.0,91.6,340.0,2.0,Halim Perdana Kusuma Jakarta,0
5697,2017-04-22,27.3,86.0,1.4,220.0,2.0,Halim Perdana Kusuma Jakarta,1
5698,2017-04-23,27.8,78.0,1.4,30.0,2.0,Halim Perdana Kusuma Jakarta,1
5699,2017-04-24,28.5,80.0,1.4,120.0,2.0,Halim Perdana Kusuma Jakarta,0
5700,2017-04-25,28.7,76.0,1.4,60.0,3.0,Halim Perdana Kusuma Jakarta,0
5701,2017-04-26,26.0,89.0,45.4,10.0,1.0,Halim Perdana Kusuma Jakarta,0
5702,2017-04-27,27.1,82.0,7.8,20.0,2.0,Halim Perdana Kusuma Jakarta,0
5703,2017-04-28,27.0,76.0,1.4,250.0,3.0,Halim Perdana Kusuma Jakarta,0
5704,2017-04-29,28.4,74.0,1.4,250.0,3.0,Halim Perdana Kusuma Jakarta,0
5705,2017-04-30,28.4,75.0,1.4,360.0,1.0,Halim Perdana Kusuma Jakarta,0
5706,2017-05-01,27.8,83.0,6.0,60.0,2.0,Halim Perdana Kusuma Jakarta,1
5707,2017-05-02,27.1,86.0,13.2,200.0,2.0,Halim Perdana Kusuma Jakarta,1
5708,2017-05-03,27.9,82.0,1.4,200.0,2.0,Halim Perdana Kusuma Jakarta,0
5709,2017-05-05,26.9,86.0,13.2,50.0,2.0,Halim Perdana Kusuma Jakarta,0
5710,2017-05-06,25.5,92.0,26.2,30.0,2.0,Halim Perdana Kusuma Jakarta,1
5711,2017-05-07,26.6,86.0,5.2,30.0,2.0,Halim Perdana Kusuma Jakarta,0
5712,2017-05-08,27.2,81.0,1.4,60.0,2.0,Halim Perdana Kusuma Jakarta,0
5713,2017-05-09,27.6,80.0,1.4,60.0,2.0,Halim Perdana Kusuma Jakarta,0
5714,2017-05-10,27.4,81.0,1.4,120.0,2.0,Halim Perdana Kusuma Jakarta,0
5715,2017-05-11,27.8,76.0,1.4,360.0,2.0,Halim Perdana Kusuma Jakarta,0
5716,2017-05-12,28.3,76.0,1.4,10.0,2.0,Halim Perdana Kusuma Jakarta,0
5717,2017-05-13,28.5,75.0,1.4,70.0,2.0,Halim Perdana Kusuma Jakarta,0
5718,2017-05-14,28.8,73.0,1.4,20.0,2.0,Halim Perdana Kusuma Jakarta,0
5719,2017-05-15,29.0,73.0,1.4,90.0,2.0,Halim Perdana Kusuma Jakarta,0
5720,2017-05-16,28.9,76.0,1.4,360.0,2.0,Halim Perdana Kusuma Jakarta,0
5721,2017-05-17,29.1,78.0,1.4,30.0,2.0,Halim Perdana Kusuma Jakarta,0
5722,2017-05-18,28.9,75.0,1.4,50.0,2.0,Halim Perdana Kusuma Jakarta,0
5723,2017-05-19,29.2,73.0,1.4,30.0,2.0,Halim Perdana Kusuma Jakarta,0
5724,2017-05-20,29.0,74.0,1.4,360.0,2.0,Halim Perdana Kusuma Jakarta,0
5725,2017-05-21,28.8,74.0,1.4,360.0,2.0,Halim Perdana Kusuma Jakarta,0
5726,2017-05-22,28.9,74.0,1.4,50.0,2.0,Halim Perdana Kusuma Jakarta,0
5727,2017-05-23,28.8,72.0,1.4,60.0,2.0,Halim Perdana Kusuma Jakarta,0
5728,2017-05-24,28.4,77.0,1.4,80.0,2.0,Halim Perdana Kusuma Jakarta,0
5729,2017-05-25,28.5,72.0,1.4,60.0,2.0,Halim Perdana Kusuma Jakarta,0
5730,2017-05-26,28.7,71.0,1.4,20.0,2.0,Halim Perdana Kusuma Jakarta,0
5731,2017-05-27,29.4,72.0,1.4,50.0,2.0,Halim Perdana Kusuma Jakarta,0
5732,2017-05-28,28.7,74.0,11.2,60.0,2.0,Halim Perdana Kusuma Jakarta,0
5733,2017-05-29,26.7,88.0,0.4,100.0,2.0,Halim Perdana Kusuma Jakarta,0
5734,2017-05-30,27.4,82.0,1.4,50.0,2.0,Halim Perdana Kusuma Jakarta,0
5735,2017-05-31,28.9,74.0,1.4,26.0,2.0,Halim Perdana Kusuma Jakarta,0
5736,2017-06-01,27.6,73.0,0.8,240.0,2.0,Halim Perdana Kusuma Jakarta,0
5737,2017-06-02,27.4,81.0,1.4,60.0,2.0,Halim Perdana Kusuma Jakarta,0
5738,2017-06-03,28.0,80.0,1.4,20.0,2.0,Halim Perdana Kusuma Jakarta,0
5739,2017-06-04,27.6,82.0,2.8,50.0,2.0,Halim Perdana Kusuma Jakarta,0
5740,2017-06-05,28.2,80.0,24.4,200.0,2.0,Halim Perdana Kusuma Jakarta,0
5741,2017-06-06,27.4,80.0,1.4,60.0,2.0,Halim Perdana Kusuma Jakarta,1
5742,2017-06-07,28.2,77.0,1.4,110.0,2.0,Halim Perdana Kusuma Jakarta,0
5743,2017-06-08,28.2,74.0,1.4,70.0,2.0,Halim Perdana Kusuma Jakarta,0
5744,2017-06-09,28.0,79.0,1.4,80.0,2.0,Halim Perdana Kusuma Jakarta,0
5745,2017-06-10,29.0,76.0,1.4,40.0,2.0,Halim Perdana Kusuma Jakarta,0
5746,2017-06-11,28.3,78.0,1.4,30.0,2.0,Halim Perdana Kusuma Jakarta,0
5747,2017-06-12,28.8,77.0,1.4,30.0,2.0,Halim Perdana Kusuma Jakarta,0
5748,2017-06-13,28.4,78.0,23.8,210.0,2.0,Halim Perdana Kusuma Jakarta,0
5749,2017-06-14,27.5,82.0,1.4,80.0,2.0,Halim Perdana Kusuma Jakarta,0
5750,2017-06-15,28.0,79.0,1.4,70.0,2.0,Halim Perdana Kusuma Jakarta,0
5751,2017-06-16,28.6,80.0,1.4,80.0,2.0,Halim Perdana Kusuma Jakarta,0
5752,2017-06-17,28.6,76.0,1.4,50.0,2.0,Halim Perdana Kusuma Jakarta,0
5753,2017-06-18,28.4,72.0,1.4,360.0,2.0,Halim Perdana Kusuma Jakarta,0
5754,2017-06-19,28.6,62.0,1.4,30.0,2.0,Halim Perdana Kusuma Jakarta,0
5755,2017-06-20,27.8,72.0,1.4,50.0,2.0,Halim Perdana Kusuma Jakarta,0
5756,2017-06-21,27.3,77.0,1.4,90.0,2.0,Halim Perdana Kusuma Jakarta,0
5757,2017-06-22,27.1,81.0,1.4,30.0,2.0,Halim Perdana Kusuma Jakarta,0
5758,2017-06-23,26.8,81.0,1.4,70.0,2.0,Halim Perdana Kusuma Jakarta,0
5759,2017-07-01,26.8,80.0,0.6,100.0,4.0,Halim Perdana Kusuma Jakarta,0
5760,2017-07-02,28.5,74.0,1.4,40.0,4.0,Halim Perdana Kusuma Jakarta,0
5761,2017-07-03,28.3,76.0,1.4,80.0,4.0,Halim Perdana Kusuma Jakarta,0
5762,2017-07-04,28.7,76.0,1.4,90.0,4.0,Halim Perdana Kusuma Jakarta,0
5763,2017-07-05,28.8,73.0,1.4,30.0,3.0,Halim Perdana Kusuma Jakarta,0
5764,2017-07-06,28.2,69.0,1.4,20.0,2.0,Halim Perdana Kusuma Jakarta,0
5765,2017-07-07,28.4,69.0,1.4,30.0,2.0,Halim Perdana Kusuma Jakarta,0
5766,2017-07-08,28.2,72.0,1.4,130.0,2.0,Halim Perdana Kusuma Jakarta,0
5767,2017-07-09,28.5,71.0,4.9,160.0,2.0,Halim Perdana Kusuma Jakarta,0
5768,2017-07-10,26.9,80.0,1.4,20.0,2.0,Halim Perdana Kusuma Jakarta,1
5769,2017-07-11,27.8,73.0,1.4,340.0,3.0,Halim Perdana Kusuma Jakarta,0
5770,2017-07-12,27.3,74.0,1.4,300.0,2.0,Halim Perdana Kusuma Jakarta,0
5771,2017-07-13,27.8,72.0,1.4,200.0,2.0,Halim Perdana Kusuma Jakarta,0
5772,2017-07-14,27.5,74.0,1.4,100.0,2.0,Halim Perdana Kusuma Jakarta,0
5773,2017-07-15,28.2,67.0,1.4,60.0,3.0,Halim Perdana Kusuma Jakarta,0
5774,2017-07-16,27.7,69.0,1.4,20.0,2.0,Halim Perdana Kusuma Jakarta,0
5775,2017-07-17,27.1,63.0,1.4,60.0,2.0,Halim Perdana Kusuma Jakarta,0
5776,2017-07-18,26.8,72.0,1.4,120.0,3.0,Halim Perdana Kusuma Jakarta,0
5777,2017-07-19,26.6,59.0,0.3,250.0,2.0,Halim Perdana Kusuma Jakarta,0
5778,2017-07-20,26.8,83.0,0.2,360.0,2.0,Halim Perdana Kusuma Jakarta,0
5779,2017-07-21,27.8,77.0,1.4,40.0,2.0,Halim Perdana Kusuma Jakarta,0
5780,2017-07-22,28.5,77.0,1.4,60.0,3.0,Halim Perdana Kusuma Jakarta,0
5781,2017-07-23,27.3,82.0,0.2,220.0,2.0,Halim Perdana Kusuma Jakarta,0
5782,2017-07-24,28.1,77.0,1.4,360.0,3.0,Halim Perdana Kusuma Jakarta,0
5783,2017-07-25,27.9,68.0,1.4,40.0,4.0,Halim Perdana Kusuma Jakarta,0
5784,2017-07-26,27.6,63.0,1.4,90.0,4.0,Halim Perdana Kusuma Jakarta,0
5785,2017-07-27,28.5,63.0,1.4,30.0,3.0,Halim Perdana Kusuma Jakarta,0
5786,2017-07-28,28.4,72.0,1.4,70.0,4.0,Halim Perdana Kusuma Jakarta,1
5787,2017-07-29,27.4,80.0,1.4,180.0,4.0,Halim Perdana Kusuma Jakarta,1
5788,2017-07-30,28.1,76.0,1.4,90.0,3.0,Halim Perdana Kusuma Jakarta,0
5789,2017-07-31,28.8,72.0,1.4,220.0,3.0,Halim Perdana Kusuma Jakarta,0
5790,2017-08-01,27.8,63.0,1.4,50.0,3.0,Halim Perdana Kusuma Jakarta,0
5791,2017-08-02,27.1,66.0,1.4,110.0,3.0,Halim Perdana Kusuma Jakarta,0
5792,2017-08-03,27.8,61.0,1.4,360.0,3.0,Halim Perdana Kusuma Jakarta,0
5793,2017-08-04,27.6,63.0,1.4,30.0,3.0,Halim Perdana Kusuma Jakarta,0
5794,2017-08-05,27.6,71.0,1.4,40.0,2.0,Halim Perdana Kusuma Jakarta,0
5795,2017-08-06,28.2,70.0,1.4,30.0,3.0,Halim Perdana Kusuma Jakarta,0
5796,2017-08-07,28.1,72.0,1.4,30.0,4.0,Halim Perdana Kusuma Jakarta,0
5797,2017-08-08,28.0,71.0,1.4,60.0,3.0,Halim Perdana Kusuma Jakarta,0
5798,2017-08-09,28.3,70.0,19.0,360.0,3.0,Halim Perdana Kusuma Jakarta,0
5799,2017-08-10,26.9,80.0,1.0,240.0,3.0,Halim Perdana Kusuma Jakarta,0
5800,2017-08-11,28.1,75.0,1.4,20.0,3.0,Halim Perdana Kusuma Jakarta,0
5801,2017-08-12,28.5,74.0,1.4,50.0,3.0,Halim Perdana Kusuma Jakarta,0
5802,2017-08-13,28.4,76.0,1.4,20.0,3.0,Halim Perdana Kusuma Jakarta,0
5803,2017-08-14,28.0,80.0,0.4,30.0,2.0,Halim Perdana Kusuma Jakarta,0
5804,2017-08-15,27.2,74.0,0.4,360.0,3.0,Halim Perdana Kusuma Jakarta,0
5805,2017-08-16,27.7,56.0,1.4,20.0,3.0,Halim Perdana Kusuma Jakarta,0
5806,2017-08-17,27.5,69.0,1.4,20.0,3.0,Halim Perdana Kusuma Jakarta,0
5807,2017-08-18,28.6,65.0,1.4,100.0,5.0,Halim Perdana Kusuma Jakarta,0
5808,2017-08-19,26.8,65.0,1.4,60.0,5.0,Halim Perdana Kusuma Jakarta,0
5809,2017-08-20,28.2,69.0,1.4,50.0,4.0,Halim Perdana Kusuma Jakarta,0
5810,2017-08-21,28.7,66.0,1.4,90.0,4.0,Halim Perdana Kusuma Jakarta,0
5811,2017-08-22,28.0,67.0,1.4,20.0,3.0,Halim Perdana Kusuma Jakarta,0
5812,2017-08-23,27.8,68.0,1.4,60.0,5.0,Halim Perdana Kusuma Jakarta,0
5813,2017-08-24,28.6,61.0,1.4,60.0,5.0,Halim Perdana Kusuma Jakarta,0
5814,2017-08-25,28.8,62.0,1.4,90.0,5.0,Halim Perdana Kusuma Jakarta,0
5815,2017-08-26,28.4,60.0,1.4,60.0,5.0,Halim Perdana Kusuma Jakarta,0
5816,2017-08-27,27.5,65.0,1.4,80.0,5.0,Halim Perdana Kusuma Jakarta,0
5817,2017-08-28,28.8,60.0,1.4,80.0,5.0,Halim Perdana Kusuma Jakarta,0
5818,2017-08-29,27.4,76.0,1.4,230.0,4.0,Halim Perdana Kusuma Jakarta,0
5819,2017-08-30,27.8,74.0,1.4,10.0,4.0,Halim Perdana Kusuma Jakarta,0
5820,2017-08-31,28.2,74.0,1.0,10.0,3.0,Halim Perdana Kusuma Jakarta,0
5821,2017-09-01,27.7,69.0,1.4,30.0,3.0,Halim Perdana Kusuma Jakarta,0
5822,2017-09-02,28.1,67.0,1.4,30.0,3.0,Halim Perdana Kusuma Jakarta,0
5823,2017-09-03,28.4,65.0,1.4,60.0,4.0,Halim Perdana Kusuma Jakarta,0
5824,2017-09-04,28.9,64.0,1.4,30.0,3.0,Halim Perdana Kusuma Jakarta,0
5825,2017-09-05,28.1,74.0,0.8,360.0,4.0,Halim Perdana Kusuma Jakarta,0
5826,2017-09-06,28.7,69.0,1.4,70.0,4.0,Halim Perdana Kusuma Jakarta,0
5827,2017-09-07,26.3,65.0,1.4,70.0,4.0,Halim Perdana Kusuma Jakarta,0
5828,2017-09-08,28.7,67.0,1.4,80.0,5.0,Halim Perdana Kusuma Jakarta,0
5829,2017-09-09,28.9,70.0,2.6,40.0,4.0,Halim Perdana Kusuma Jakarta,0
5830,2017-09-10,29.4,65.0,1.4,350.0,3.0,Halim Perdana Kusuma Jakarta,0
5831,2017-09-11,28.8,73.0,1.4,20.0,2.0,Halim Perdana Kusuma Jakarta,0
5832,2017-09-12,28.4,75.0,1.4,360.0,3.0,Halim Perdana Kusuma Jakarta,0
5833,2017-09-13,28.2,65.0,1.4,10.0,3.0,Halim Perdana Kusuma Jakarta,0
